   ELE  io          N shell   l shell   eth                e0                 Sigma_0            y_a                p                  y_w                
    14   7                   2         1         3.0320E+02         5.9110E+01         2.3260E+02         6.8060E+01         3.7180E+00         2.8130E-05
    14   7                   2         0         3.3100E+02         6.5930E+01         2.0490E+01         2.1210E+01         4.5150E+00         0.0000E+00
    14   7                   1         0         2.0580E+03         3.4420E+02         3.1350E+01         2.2600E+01         2.0200E+00         0.0000E+00
    14   6                   2         1         3.5110E+02         5.4860E+01         2.0310E+02         5.0000E+01         4.0000E+00         3.0000E-01
    14   6                   2         0         3.7560E+02         5.7450E+01         2.3940E+01         2.6000E+01         4.5000E+00         0.0000E+00
    14   6                   1         0         2.1250E+03         3.6790E+02         2.6410E+01         5.0000E+01         1.6500E+00         0.0000E+00
    14   5                   2         1         4.0140E+02         3.9500E+01         2.2230E+02         6.5210E+01         4.1180E+00         4.7600E-05
    14   5                   2         0         4.2340E+02         6.0980E+01         2.6240E+01         2.2130E+01         4.5200E+00         0.0000E+00
    14   5                   1         0         2.1940E+03         3.3560E+02         3.3430E+01         2.4870E+01         1.9820E+00         0.0000E+00
    14   4                   2         0         4.7610E+02         5.3500E+01         3.1550E+01         2.6000E+01         4.5000E+00         0.0000E+00
    14   4                   1         0         2.2680E+03         3.5990E+02         2.8320E+01         5.0000E+01         1.6500E+00         0.0000E+00
    14   3                   2         0         5.2350E+02         4.8470E+01         1.9660E+01         3.8510E+01         4.1480E+00         0.0000E+00
    14   3                   1         0         2.3360E+03         3.1500E+02         3.8800E+01         3.0340E+01         1.9250E+00         0.0000E+00
    14   2                   1         0         2.4380E+03         2.7520E+02         4.7540E+01         2.8480E+01         2.1350E+00         0.0000E+00
    14   1                   1         0         2.6730E+03         8.4470E+01         2.7930E+02         3.2880E+01         2.9630E+00         0.0000E+00
p   15  15                   3         1         1.0490E+01         2.5800E+01         9.9250E+01         6.7120E+00         8.5160E+00         2.7650E-01
    15  15                   3         0         2.0170E+01         1.6580E+01         1.1250E+01         2.6130E+01         5.2050E+00         0.0000E+00
    15  15                   2         1         1.4000E+02         8.8120E+01         1.5120E+02         2.2300E+03         2.7950E+00         3.4220E-04
    15  15                   2         0         1.9400E+02         8.6320E+01         9.9310E+00         6.5940E+01         3.6170E+00         0.0000E+00
    15  15                   1         0         2.1540E+03         6.4720E+02         9.1670E+00         2.5620E+02         1.0630E+00         0.0000E+00
